age,gender,income,education,region,loyalty_status,purchase_frequency,purchase_amount,product_category,promotion_usage,satisfaction_score,Cluster
36,1,12288,Bachelor,West,Regular,frequent,4027,Home,0,6,0
38,1,48046,College,West,Silver,rare,15334,Electronics,0,5,1
28,1,46936,College,North,Silver,occasional,14702,Home,0,5,1
25,0,5253,College,East,Regular,frequent,2195,Books,1,5,0
31,0,41726,College,West,Regular,frequent,13863,Books,0,5,2
34,1,36536,College,West,Regular,rare,10791,Food,0,5,2
30,1,26827,College,East,Regular,rare,9192,Clothing,1,3,0
33,0,42511,College,North,Regular,rare,16388,Electronics,0,5,2
36,0,43547,HighSchool,East,Silver,frequent,13238,Clothing,0,4,1
34,1,32551,HighSchool,East,Regular,frequent,7004,Electronics,0,6,2
33,1,26277,Bachelor,East,Regular,frequent,8062,Electronics,0,5,0
34,1,24600,Masters,West,Gold,occasional,10593,Books,0,5,4
26,1,9896,HighSchool,East,Regular,occasional,2873,Books,1,6,0
34,0,16674,HighSchool,South,Silver,frequent,6253,Books,1,4,3
34,0,20460,HighSchool,North,Gold,rare,6311,Electronics,1,5,4
34,1,37885,Bachelor,East,Silver,occasional,10912,Electronics,1,5,1
23,0,33348,College,South,Regular,occasional,10883,Food,0,8,2
32,0,6055,HighSchool,East,Regular,rare,1546,Clothing,0,7,0
32,1,9301,College,East,Regular,occasional,3785,Beauty,1,2,0
25,1,7220,HighSchool,North,Regular,rare,2513,Clothing,0,4,0
38,1,27512,HighSchool,South,Silver,rare,8769,Home,1,7,3
25,1,37225,Bachelor,South,Silver,rare,13938,Health,0,6,1
29,1,41642,Bachelor,South,Regular,frequent,13884,Home,1,3,2
31,1,42303,HighSchool,East,Regular,occasional,15981,Books,1,6,2
30,1,9523,Bachelor,East,Silver,rare,3856,Clothing,0,2,3
31,0,42941,Bachelor,South,Silver,rare,17649,Health,0,6,1
36,0,46608,Bachelor,West,Gold,rare,17428,Electronics,0,6,4
25,0,11768,HighSchool,East,Silver,occasional,4680,Food,0,5,3
34,0,11634,College,West,Regular,rare,3530,Books,0,6,0
22,1,6311,Bachelor,North,Regular,rare,2299,Electronics,0,6,0
30,0,38285,Masters,North,Regular,frequent,10533,Food,0,5,2
32,0,31246,College,South,Silver,rare,11478,Clothing,0,5,1
36,0,14932,College,South,Regular,rare,5635,Electronics,0,3,0
38,1,33813,Masters,East,Regular,rare,12283,Food,1,4,2
23,0,30037,Bachelor,West,Gold,rare,11273,Home,1,6,4
27,1,15483,College,West,Regular,rare,5773,Clothing,0,4,0
31,1,10880,College,West,Gold,rare,4488,Clothing,1,5,4
31,0,23361,College,East,Regular,occasional,8264,Food,0,6,0
24,1,25170,Masters,East,Silver,occasional,10479,Books,1,5,3
32,0,22973,College,South,Silver,rare,6513,Electronics,0,5,3
37,1,40814,Masters,East,Silver,rare,15749,Clothing,0,6,1
30,0,32066,College,West,Silver,rare,10299,Electronics,1,6,1
29,0,25139,College,South,Silver,occasional,9545,Food,0,5,3
30,1,23236,HighSchool,North,Silver,rare,10031,Clothing,1,5,3
26,0,36667,Masters,North,Regular,occasional,13580,Health,0,6,2
28,0,27978,HighSchool,North,Silver,occasional,9196,Electronics,0,4,1
34,1,49936,College,East,Regular,occasional,17421,Electronics,0,4,2
25,1,36735,College,East,Gold,frequent,12400,Clothing,0,4,4
30,0,43818,College,West,Regular,frequent,14588,Food,1,6,2
30,1,23536,Bachelor,West,Regular,rare,8880,Food,0,4,0
35,0,12494,Bachelor,South,Gold,frequent,4613,Electronics,0,4,4
27,0,26988,College,South,Regular,occasional,8800,Clothing,0,4,0
34,0,35848,Bachelor,East,Regular,frequent,13476,Books,0,4,2
31,0,8026,College,South,Regular,occasional,2740,Clothing,0,5,0
28,0,29024,College,East,Regular,frequent,10399,Electronics,0,4,2
26,0,30259,College,West,Regular,frequent,12535,Clothing,0,7,2
30,0,23613,Bachelor,West,Regular,rare,5112,Clothing,0,4,0
24,1,19382,College,West,Regular,rare,6457,Home,0,4,0
30,0,42008,HighSchool,South,Gold,rare,9668,Health,0,5,4
29,1,41593,HighSchool,East,Regular,occasional,15910,Food,0,5,2
33,0,41022,College,East,Silver,rare,14429,Books,0,4,1
37,0,40716,College,East,Regular,rare,13727,Beauty,0,6,2
28,1,28086,Bachelor,South,Regular,rare,10075,Clothing,0,4,2
29,0,43484,Bachelor,North,Silver,occasional,16812,Health,1,5,1
37,0,31164,College,East,Gold,occasional,10859,Electronics,1,5,4
34,0,44794,Masters,North,Regular,rare,16658,Electronics,1,6,2
31,1,32864,College,East,Silver,rare,11972,Food,1,5,1
28,1,16842,College,West,Regular,rare,5252,Clothing,0,4,0
25,0,31908,College,West,Silver,rare,9815,Clothing,1,6,1
34,0,24078,Bachelor,South,Regular,rare,6488,Health,0,7,0
24,0,22736,Bachelor,West,Regular,frequent,10028,Clothing,1,4,0
30,0,20766,Bachelor,South,Silver,rare,5253,Home,0,5,3
41,0,29678,Bachelor,North,Regular,rare,11421,Electronics,1,7,2
31,1,19281,Bachelor,East,Regular,rare,7717,Health,1,6,0
26,1,26538,HighSchool,East,Silver,frequent,9240,Health,0,6,3
28,1,16252,College,West,Regular,rare,6939,Health,0,5,0
31,1,35591,College,East,Regular,rare,15872,Electronics,0,3,2
34,0,12870,Masters,West,Regular,rare,4609,Books,0,5,0
29,0,36693,Bachelor,East,Silver,rare,11284,Electronics,1,7,1
32,0,13413,College,West,Regular,rare,4454,Food,0,3,0
28,0,5323,Bachelor,West,Regular,rare,1585,Electronics,0,5,0
23,1,22389,Masters,East,Regular,occasional,10024,Food,0,5,0
28,1,30749,HighSchool,West,Regular,rare,12596,Food,0,3,2
26,1,39261,College,East,Gold,rare,14339,Health,1,6,4
25,0,28701,Masters,East,Silver,occasional,7962,Food,0,5,1
33,0,33903,Bachelor,East,Silver,rare,13809,Clothing,0,5,1
25,1,44864,Bachelor,East,Gold,rare,16486,Books,0,6,4
28,1,26302,Bachelor,East,Regular,rare,10079,Books,0,5,0
29,0,36179,College,South,Gold,frequent,11323,Electronics,1,5,4
26,0,21935,Bachelor,West,Regular,rare,6674,Food,0,6,0
29,0,29398,College,North,Regular,rare,10284,Clothing,1,6,2
25,0,12714,Bachelor,North,Silver,rare,5275,Books,0,4,3
32,1,13703,College,South,Silver,rare,5431,Electronics,0,6,3
31,0,17992,HighSchool,South,Regular,occasional,6655,Electronics,0,5,0
39,1,25648,College,West,Regular,occasional,9201,Home,0,5,0
31,0,43165,Bachelor,East,Regular,frequent,12640,Electronics,0,6,2
37,0,8114,Masters,West,Gold,rare,2868,Health,0,2,4
29,1,37415,Bachelor,North,Silver,occasional,12836,Food,0,4,1
31,0,49500,Bachelor,North,Silver,frequent,15203,Health,0,5,1
27,0,25961,HighSchool,East,Regular,occasional,10616,Beauty,0,5,0
27,1,25451,HighSchool,North,Silver,rare,8284,Food,1,4,3
33,0,40135,College,West,Regular,rare,15440,Electronics,1,5,2
33,0,31082,Bachelor,East,Regular,occasional,10650,Clothing,0,6,2
27,0,26347,Masters,East,Regular,rare,8130,Food,1,4,0
36,1,37620,HighSchool,North,Silver,rare,13644,Health,0,6,1
29,0,29383,College,West,Regular,frequent,12648,Food,0,5,2
27,1,29495,Bachelor,West,Regular,rare,8674,Clothing,0,5,2
32,1,7168,Bachelor,West,Gold,occasional,2722,Books,0,4,4
35,1,45555,HighSchool,East,Regular,frequent,14507,Books,0,6,2
31,1,33941,Bachelor,South,Silver,frequent,10467,Home,0,5,1
21,1,9246,College,East,Silver,rare,2335,Electronics,0,5,3
27,1,43965,Bachelor,East,Regular,rare,14521,Electronics,0,4,2
29,1,47667,HighSchool,South,Silver,occasional,19181,Health,0,5,1
32,1,6843,Bachelor,North,Regular,frequent,2288,Electronics,0,5,0
31,0,35083,College,North,Regular,rare,13002,Clothing,1,6,2
34,0,43453,HighSchool,East,Regular,rare,16410,Books,0,5,2
30,1,16451,Bachelor,West,Gold,rare,5458,Health,0,5,4
30,0,39847,Bachelor,West,Regular,rare,12660,Books,0,6,2
23,1,34159,Bachelor,West,Regular,rare,12254,Electronics,0,4,2
38,1,39241,College,East,Silver,rare,13878,Home,0,5,1
34,1,42560,HighSchool,East,Silver,rare,14422,Electronics,1,4,1
33,0,25642,Bachelor,West,Regular,rare,8249,Clothing,0,4,0
28,1,15432,College,West,Silver,rare,4721,Electronics,0,6,3
28,1,35540,College,East,Gold,frequent,10613,Clothing,0,5,4
40,1,38433,Bachelor,East,Regular,rare,15306,Books,0,4,2
33,0,12589,HighSchool,North,Regular,rare,3977,Clothing,0,5,0
30,1,43034,Masters,East,Regular,occasional,12359,Electronics,1,5,2
28,1,49434,College,North,Regular,occasional,14186,Electronics,0,3,2
30,1,27908,Bachelor,East,Gold,occasional,10216,Electronics,1,5,4
28,1,19305,Bachelor,North,Silver,rare,7196,Health,0,6,3
35,0,49571,HighSchool,West,Regular,occasional,17591,Electronics,1,6,2
35,0,27424,HighSchool,South,Silver,rare,8417,Food,0,7,3
34,0,39659,College,East,Regular,frequent,12300,Clothing,0,4,2
32,0,38849,College,East,Silver,occasional,12688,Health,1,6,1
23,1,38166,Bachelor,East,Regular,rare,13476,Electronics,0,5,2
31,0,25834,Masters,South,Silver,occasional,8113,Electronics,0,6,3
35,1,21570,HighSchool,East,Gold,rare,6241,Clothing,0,4,4
29,0,7501,College,East,Regular,occasional,3083,Electronics,0,6,0
26,0,12761,College,East,Regular,rare,5319,Health,0,5,0
32,1,35740,Bachelor,West,Regular,rare,13652,Beauty,0,4,2
34,0,16925,Bachelor,East,Silver,rare,5820,Clothing,0,4,3
26,0,17427,College,South,Regular,frequent,5906,Electronics,0,6,0
30,1,9142,Bachelor,South,Silver,rare,2114,Books,0,4,3
29,0,13840,College,West,Regular,rare,5403,Electronics,0,5,0
32,1,38425,Masters,South,Gold,rare,9011,Food,0,5,4
30,0,49480,HighSchool,West,Gold,frequent,17501,Beauty,0,4,4
32,1,22637,Bachelor,South,Regular,frequent,8334,Electronics,1,4,0
32,1,14068,College,South,Silver,occasional,4879,Food,0,3,3
30,0,8463,College,South,Silver,occasional,3383,Clothing,0,5,3
31,1,43970,Bachelor,North,Silver,rare,17930,Clothing,0,6,1
32,1,8171,College,East,Silver,rare,2887,Books,0,4,3
23,0,45863,HighSchool,East,Silver,rare,19393,Books,1,4,1
31,1,30487,HighSchool,East,Silver,occasional,10326,Electronics,0,6,1
41,0,46766,Masters,South,Gold,rare,18961,Electronics,1,5,4
33,1,20677,College,North,Regular,occasional,8644,Electronics,0,6,0
26,1,42038,College,South,Regular,rare,15112,Books,0,6,2
31,1,17769,Bachelor,West,Regular,rare,7081,Books,0,5,0
35,0,26746,Masters,West,Silver,rare,10836,Electronics,0,5,3
27,0,36060,Bachelor,South,Regular,rare,13830,Electronics,1,4,2
36,1,36923,College,West,Silver,rare,14621,Books,1,5,1
29,1,33711,Masters,South,Regular,rare,14588,Food,1,6,2
29,1,24434,Bachelor,West,Silver,rare,8214,Clothing,1,6,3
32,1,32906,HighSchool,East,Silver,rare,12277,Electronics,0,4,1
30,1,38133,HighSchool,South,Regular,rare,14719,Clothing,1,5,2
21,0,44006,Bachelor,South,Regular,rare,13047,Clothing,0,4,2
27,0,7384,College,West,Regular,rare,2489,Home,0,6,0
31,1,28105,College,North,Regular,frequent,12324,Electronics,0,4,2
28,0,16069,College,North,Regular,rare,6423,Beauty,0,3,0
28,1,6109,College,South,Regular,rare,2547,Clothing,0,5,0
33,0,39547,HighSchool,East,Silver,rare,14418,Clothing,0,7,1
30,0,17854,Bachelor,North,Regular,occasional,6254,Electronics,0,5,0
32,0,16648,College,East,Regular,frequent,5957,Books,0,6,0
32,0,35836,Bachelor,North,Regular,occasional,12829,Clothing,0,6,2
30,0,23466,Bachelor,North,Regular,occasional,7865,Electronics,1,6,0
35,0,42707,College,North,Regular,rare,15880,Books,0,5,2
23,0,8685,Masters,East,Silver,rare,2698,Books,1,4,3
32,1,21208,HighSchool,West,Regular,rare,7055,Home,0,5,0
25,1,46402,College,East,Regular,occasional,20846,Electronics,0,4,2
30,1,32419,College,West,Silver,occasional,10249,Food,0,5,1
24,0,11668,College,South,Silver,rare,4521,Electronics,1,3,3
30,0,5724,College,South,Regular,rare,2138,Beauty,0,5,0
30,0,48558,College,East,Silver,rare,16610,Electronics,0,5,1
23,0,15485,Masters,South,Regular,occasional,5736,Food,0,7,0
32,0,29698,Bachelor,East,Regular,frequent,10214,Electronics,1,3,2
38,0,40092,College,East,Gold,occasional,15092,Electronics,1,5,4
38,1,26417,Bachelor,West,Regular,rare,9677,Food,0,5,0
27,0,47116,HighSchool,East,Silver,rare,18504,Beauty,0,5,1
28,0,35831,College,East,Gold,rare,12228,Health,1,4,4
27,0,46529,College,East,Regular,rare,17137,Electronics,0,6,2
28,0,43786,HighSchool,East,Silver,occasional,19437,Clothing,1,6,1
26,0,23762,College,West,Regular,frequent,8952,Electronics,1,4,0
36,0,44204,College,West,Regular,rare,13836,Health,0,5,2
34,0,15320,Bachelor,North,Regular,rare,4378,Health,0,4,0
31,1,25483,College,North,Silver,occasional,8241,Books,1,5,3
25,1,28088,Bachelor,East,Regular,frequent,9753,Electronics,0,6,2
31,1,32689,HighSchool,West,Regular,rare,10570,Clothing,0,7,2
37,1,23706,HighSchool,North,Regular,occasional,9566,Electronics,0,4,0
30,1,17636,Bachelor,East,Regular,occasional,5462,Food,0,5,0
26,0,22696,Bachelor,West,Regular,rare,6817,Health,0,4,0
27,1,11731,Masters,East,Gold,occasional,4543,Home,0,4,4
28,1,49168,Masters,West,Silver,rare,16823,Electronics,0,4,1
27,1,10714,Bachelor,East,Silver,rare,3004,Electronics,1,4,3
35,0,21977,Bachelor,North,Regular,occasional,8736,Electronics,0,4,0
30,0,45628,College,West,Regular,occasional,14416,Clothing,1,5,2
30,1,22422,Bachelor,North,Regular,frequent,6362,Food,0,4,0
32,0,45292,Bachelor,East,Silver,rare,16938,Health,0,5,1
32,1,20343,Bachelor,North,Silver,rare,9392,Electronics,0,6,3
29,1,18742,College,West,Gold,rare,7082,Electronics,0,4,4
32,0,43699,Bachelor,North,Gold,occasional,15805,Electronics,1,7,4
33,0,10791,Bachelor,East,Silver,occasional,3615,Electronics,1,5,3
34,0,15227,College,West,Silver,rare,4425,Beauty,0,6,3
23,0,41971,College,South,Gold,rare,14361,Health,0,7,4
36,0,11670,Masters,South,Gold,occasional,4150,Health,0,4,4
26,1,34431,Bachelor,South,Regular,rare,14225,Health,0,6,2
26,0,18677,College,South,Silver,rare,6759,Books,0,6,3
37,1,37231,College,West,Silver,occasional,12924,Books,0,6,1
30,0,37775,Masters,East,Silver,rare,10556,Electronics,0,4,1
27,0,16397,Bachelor,West,Silver,frequent,7718,Clothing,0,5,3
35,0,5089,College,East,Silver,frequent,2110,Clothing,1,5,3
34,0,47043,HighSchool,East,Silver,rare,12557,Clothing,1,7,1
28,0,22970,Bachelor,North,Silver,rare,7342,Electronics,1,6,3
22,0,23703,Bachelor,North,Gold,rare,10234,Clothing,0,5,4
31,0,22278,College,West,Silver,rare,8369,Electronics,1,5,3
28,0,16068,Bachelor,North,Regular,rare,5716,Food,0,5,0
26,0,22011,College,East,Regular,occasional,5787,Clothing,0,5,0
22,0,24830,College,East,Silver,rare,7681,Home,1,4,3
29,0,46915,Bachelor,West,Regular,occasional,15174,Books,1,3,2
30,1,23026,College,South,Regular,frequent,7759,Clothing,0,4,0
33,1,32573,Masters,East,Regular,occasional,12149,Electronics,0,5,2
26,0,13765,HighSchool,West,Regular,rare,5017,Beauty,0,3,0
37,1,29136,College,North,Regular,rare,9947,Electronics,0,6,2
28,0,26758,Bachelor,West,Regular,rare,8229,Electronics,0,5,0
35,1,16613,College,East,Silver,rare,5300,Electronics,0,4,3
30,0,20332,College,North,Silver,frequent,7248,Electronics,1,7,3
34,0,45065,Bachelor,West,Silver,occasional,19685,Electronics,0,4,1
35,1,32574,HighSchool,South,Silver,rare,13184,Books,0,5,1
30,1,23086,College,North,Regular,rare,8800,Books,0,6,0
26,1,46663,College,East,Regular,occasional,17885,Electronics,1,5,2
32,1,9772,College,North,Gold,occasional,3530,Health,1,4,4
34,1,29960,College,West,Regular,rare,11128,Electronics,1,4,2
32,0,38072,College,East,Silver,frequent,14767,Clothing,0,6,1
30,0,23406,College,South,Regular,rare,7667,Books,1,5,0
27,1,44168,College,East,Regular,rare,15574,Clothing,0,4,2
35,0,38949,Bachelor,West,Silver,rare,14615,Home,1,5,1
28,0,8521,Bachelor,West,Gold,occasional,3073,Electronics,1,7,4
26,1,27893,College,North,Regular,occasional,8312,Electronics,1,4,2
35,1,30857,Bachelor,North,Regular,rare,11024,Electronics,0,5,2
30,1,6742,College,West,Silver,rare,1982,Electronics,0,4,3
30,1,6448,College,South,Silver,occasional,2486,Clothing,0,3,3
23,1,35312,College,North,Regular,occasional,12110,Beauty,0,6,2
33,0,47168,Bachelor,West,Regular,occasional,16503,Books,0,5,2
26,0,40830,Bachelor,South,Regular,occasional,12578,Books,1,6,2
25,1,10721,College,South,Regular,rare,3821,Books,0,5,0
31,1,41906,Bachelor,South,Regular,rare,13238,Food,0,4,2
35,1,10691,College,South,Regular,rare,4173,Health,0,5,0
31,0,8650,College,South,Regular,rare,3125,Home,1,4,0
33,0,22151,Bachelor,East,Regular,occasional,7504,Food,0,6,0
39,1,7484,Masters,East,Regular,occasional,2537,Food,1,3,0
31,1,23446,HighSchool,East,Regular,occasional,7801,Books,0,3,0
27,1,27400,HighSchool,South,Regular,rare,13194,Electronics,0,6,0
33,0,49034,Masters,East,Regular,rare,15468,Clothing,0,5,2
24,1,5125,College,West,Regular,occasional,1317,Books,0,4,0
27,1,27918,Bachelor,North,Regular,occasional,11057,Health,0,4,2
28,0,7811,College,West,Regular,occasional,2583,Beauty,1,5,0
35,1,15635,College,North,Regular,rare,5587,Electronics,0,4,0
21,0,33609,Bachelor,North,Silver,occasional,11951,Electronics,0,5,1
27,1,23007,College,West,Regular,rare,9952,Clothing,0,6,0
22,0,31277,HighSchool,North,Regular,rare,13102,Health,0,5,2
28,1,38332,College,North,Silver,rare,10615,Electronics,0,7,1
32,1,11659,Masters,West,Regular,rare,3930,Home,0,5,0
35,1,31503,College,East,Silver,rare,9928,Electronics,1,5,1
31,0,41638,Masters,West,Silver,rare,18075,Clothing,1,5,1
33,1,21966,HighSchool,East,Regular,rare,9202,Electronics,0,5,0
19,0,20436,HighSchool,East,Regular,frequent,7568,Clothing,0,4,0
26,0,35591,Masters,North,Silver,occasional,13192,Health,0,6,1
35,1,25701,College,West,Regular,frequent,8545,Electronics,0,5,0
33,0,42499,College,North,Silver,rare,17488,Electronics,1,4,1
25,1,11284,College,West,Regular,occasional,4070,Health,1,4,0
34,0,5491,College,West,Gold,rare,1483,Electronics,0,5,4
25,1,8453,College,East,Gold,rare,3081,Clothing,1,5,4
27,0,12870,HighSchool,West,Regular,frequent,5239,Home,1,7,0
29,1,30048,Bachelor,West,Silver,rare,10884,Clothing,0,6,1
42,0,14360,Bachelor,South,Regular,rare,4061,Electronics,0,5,0
29,1,19409,HighSchool,North,Silver,frequent,8427,Health,0,6,3
34,1,49049,HighSchool,North,Gold,rare,21640,Food,0,5,4
27,0,25606,Masters,West,Silver,rare,8710,Clothing,0,4,3
26,0,47226,Bachelor,East,Regular,rare,14773,Electronics,0,6,2
20,1,10244,Bachelor,East,Regular,frequent,3501,Electronics,0,5,0
31,0,46833,Bachelor,South,Silver,occasional,13593,Food,1,5,1
32,0,31913,Masters,West,Regular,rare,11657,Books,0,4,2
28,0,34219,College,South,Silver,rare,9581,Books,0,5,1
24,0,48859,HighSchool,East,Silver,occasional,16142,Books,1,5,1
34,0,21767,HighSchool,East,Silver,occasional,7885,Home,0,4,3
34,1,35303,HighSchool,West,Gold,occasional,10998,Food,0,4,4
31,0,18653,Masters,West,Silver,occasional,4489,Clothing,1,5,3
29,0,30568,HighSchool,West,Silver,occasional,12043,Clothing,0,6,1
38,0,28464,Bachelor,South,Regular,rare,11131,Electronics,0,5,2
33,0,41399,HighSchool,West,Regular,frequent,15414,Clothing,0,6,2
19,1,33691,College,West,Regular,rare,9329,Electronics,0,5,2
34,0,28167,Bachelor,East,Gold,rare,10568,Electronics,0,6,4
27,1,33600,HighSchool,West,Regular,rare,11350,Clothing,0,5,2
32,1,5133,Bachelor,West,Gold,occasional,1350,Books,1,5,4
30,0,32045,College,West,Regular,rare,12597,Beauty,1,5,2
26,1,47951,Bachelor,East,Gold,frequent,15418,Health,0,4,4
28,1,29604,Bachelor,East,Regular,occasional,11192,Electronics,1,5,2
30,1,23118,HighSchool,East,Regular,frequent,8137,Beauty,0,7,0
26,0,7304,College,North,Regular,rare,2234,Electronics,1,5,0
30,1,22492,Masters,North,Gold,rare,6488,Electronics,0,3,4
28,0,17726,HighSchool,East,Regular,occasional,5130,Health,0,3,0
34,1,9664,HighSchool,West,Regular,rare,3803,Electronics,0,4,0
33,0,25479,Bachelor,East,Regular,frequent,8434,Beauty,1,4,0
29,0,45786,Bachelor,West,Regular,occasional,17107,Beauty,0,4,2
26,1,17559,College,East,Regular,rare,6225,Electronics,0,4,0
36,0,46653,HighSchool,West,Regular,occasional,14132,Books,0,4,2
31,1,40468,College,East,Regular,occasional,15886,Electronics,0,4,2
31,1,24490,College,West,Silver,occasional,10599,Books,0,6,3
33,0,9237,Masters,East,Regular,occasional,3353,Electronics,1,6,0
24,1,38993,Masters,West,Regular,rare,13220,Electronics,0,7,2
30,1,42051,Bachelor,West,Silver,frequent,11267,Home,0,5,1
25,0,20237,College,North,Regular,rare,6663,Electronics,0,6,0
34,0,10936,College,East,Regular,rare,4171,Clothing,0,3,0
24,0,5058,Bachelor,North,Regular,rare,1887,Electronics,0,6,0
31,1,36567,Masters,North,Regular,rare,13717,Clothing,0,6,2
30,0,40504,Bachelor,West,Regular,rare,15477,Electronics,0,3,2
34,1,8232,College,East,Silver,rare,3019,Beauty,0,4,3
28,1,48156,HighSchool,West,Regular,occasional,22173,Health,0,4,2
28,0,9810,College,East,Regular,occasional,3444,Home,0,4,0
35,1,32302,HighSchool,West,Silver,frequent,11302,Home,1,5,1
31,1,34605,College,East,Silver,rare,12419,Books,0,5,1
27,1,18676,HighSchool,East,Silver,rare,5228,Electronics,0,6,3
29,1,19268,College,West,Regular,rare,9874,Clothing,1,5,0
37,0,41271,College,North,Silver,frequent,9590,Food,0,3,1
33,0,10570,Bachelor,East,Regular,occasional,3875,Food,0,6,0
28,0,45286,HighSchool,South,Regular,rare,11080,Books,0,5,2
40,0,31088,HighSchool,North,Regular,rare,10714,Clothing,0,5,2
41,0,7934,Bachelor,East,Regular,occasional,2764,Electronics,1,6,0
33,0,19079,Masters,South,Regular,occasional,5654,Electronics,0,5,0
